<OUTPUT SRCFILE="5111.raw">
** ** Fz 1 -
SOARES soar VMN02S0 0.976071 02180898-v:0.00864874/02176268-v:0.00628092/02172888-v:0.00545502/02181538-v:0.00541583/02181402-v:0.00536653/02135048-v:0.00507063/02181174-v:0.00495552
, , Fc 1 -
Bastos basto NCMP000 0.375484 -
** ** Fz 1 -
** ** Fz 1 -
\ \ Fh 1 -
*** *** Fz 1 -
dep dep NCMS000 0.646911 -
. . Fp 1 -
fed fed AQ0MS00 1 -
. . Fp 1 -

SP sp NCMS000 0.646911 -
1983-1987 1983-1987 Z 1 -
. . Fp 1 -

* * Fz 1 -
João_Bastos_Soares joão_bastos_soares NP00SP0 1 -
* * Fz 1 -
nasceu nascer VMIS3S0 1 00360932-v:0.0242591
em em SP 1 -
Lavrinhas lavrinhas NP00G00 1 -
( ( Fpa 1 -
SP sp NP00O00 1 -
) ) Fpt 1 -
em em SP 1 -
o o DA0MS0 1 -
dia_9_de_setembro_de_1946 [??:9/9/1946:??.??:??] W 1 -
, , Fc 1 -
filho filho NCMS000 0.986928 10624074-n:0.0045425/09992837-n:0.00436227/10373998-n:0.00424457/09918248-n:0.00412653/09871229-n:0.00398716/09918762-n:0.00365903
de de SP 1 -
João_Vieira_Soares joão_vieira_soares NP00SP0 1 -
e e CC 0.999951 -
de de SP 1 -
Guiomar_Bastos_Soares guiomar_bastos_soares NP00SP0 1 -
. . Fp 1 -

Pedagogo pedagogo NCMS000 1 -
, , Fc 1 -
professor professor NCMS000 1 10694258-n:0.00316041/10560352-n:0.00276566/10480730-n:0.00248925/10559840-n:0.00221702/09759069-n:0.00218356/10298482-n:0.00212596/10252222-n:0.00206924/05854812-n:0.0019502
de de SP 1 -
filosofia filosofia NCFS000 1 05943300-n:0.00645132/06158346-n:0.00613374/05944686-n:0.00527568
e e CC 0.999951 -
educação educação NCFS000 1 00883297-n:0.00436062/00887081-n:0.00357384/05984287-n:0.00352495/05753564-n:0.0034295/04921900-n:0.00323852
física físico AQ0FS00 0.962264 02392134-a:0.0020008/01717117-a:0.00196471/01778212-a:0.00190077/02391455-a:0.00180532/00627004-a:0.00178313/00627204-a:0.0017657/01574259-a:0.00175579/00874092-a:0.00169983/02779774-a:0.00167657
, , Fc 1 -
foi ir VMIS3S0 0.5 01835496-v:0.00196165/02051694-v:0.0011208/01955984-v:0.00104503/01995549-v:0.0010296/02072849-v:0.00100448/01904930-v:0.000950808/02009433-v:0.000945314/01935233-v:0.000914147/01957529-v:0.000907452/02102398-v:0.000883208/00341560-v:0.00086929/01882814-v:0.000819288/02058994-v:0.000817676/02685951-v:0.000814442/01846916-v:0.000808934/02102002-v:0.000807199/01849221-v:0.000801394/01841079-v:0.00076925/02686471-v:0.000746708/01839538-v:0.000729065/00343898-v:0.00071768
presidente presidente NCMS000 0.998938 10467395-n:0.00338371/10468962-n:0.00336277/10467179-n:0.00309354/10469346-n:0.00298277/10468750-n:0.00295814/10468559-n:0.0028385
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Diretório_Acadêmico_Professor_Ernesto_dos_Santos diretório_acadêmico_professor_ernesto_dos_santos NP00O00 1 -
, , Fc 1 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Escola_Superior_de_Educação_Física_de_Cruzeiro escola_superior_de_educação_física_de_cruzeiro NP00O00 1 -
( ( Fpa 1 -
SP sp NP00O00 1 -
) ) Fpt 1 -
. . Fp 1 -

Em em SP 1 -
novembro_de_1966 [??:??/11/1966:??.??:??] W 1 -
elegeu eleger VMIS3S0 1 -
se se PP3CN00 1 -
vereador vereador NCMS000 1 09944763-n:0.00749936/09782397-n:0.00690326
em em SP 1 -
Cruzeiro cruzeiro NCMS000 0.579966 00312932-n:0.00803227/03141327-n:0.00755922
em em SP 1 -
a o DA0FS0 1 -
legenda legenda NCFS000 0.8193 06346891-n:0.00736026/06347588-n:0.00682703
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Movimento_Democrático_Brasileiro movimento_democrático_brasileiro NP00O00 1 -
( ( Fpa 1 -
MDB mdb NP00O00 1 -
) ) Fpt 1 -
, , Fc 1 -
partido partido NCMS000 0.98773 -
de de SP 1 -
oposição oposição NCFS000 1 13854649-n:0.00306983/13828905-n:0.00285867/00202284-n:0.00285301/01169744-n:0.00282154/08404188-n:0.00267334
a a SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
regime regime NCMS000 1 05909585-n:0.0128969
militar militar AQ0CS00 0.662338 -
instaurado instaurar VMP00SM 0.992504 -
em em SP 1 -
o o DA0MS0 1 -
país país NCMS000 1 08168978-n:0.00376315/08654360-n:0.00376029/08552138-n:0.00371612/08544813-n:0.00369922
em em SP 1 -
