<OUTPUT SRCFILE="5121.raw">
** ** Fz 1 -
SOARES soar VMN02S0 0.976071 02180898-v:0.00617872/02176268-v:0.00449042/02172888-v:0.00389772/02181538-v:0.00386928/02181402-v:0.00383341/02135048-v:0.00362293/02181174-v:0.00353988
, , Fc 1 -
José_Carlos_de_Macedo josé_carlos_de_macedo NP00SP0 1 -
** ** Fz 1 -
\ \ Fh 1 -
* * Fz 1 -
const const AQ0CN00 0.499711 -
. . Fp 1 -
1934 1934 Z 1 -
; ; Fx 1 -
min. min. NCFS000 0.69743 -
Rel._Ext rel._ext NP00SP0 1 -
. . Fp 1 -
1934-1937 1934-1937 Z 1 -
; ; Fx 1 -
min. min. NCFS000 0.69743 -
Just just NP00O00 1 -
. . Fp 1 -
1937 1937 Z 1 -
; ; Fx 1 -
interv interv NCFS000 0.832672 -
. . Fp 1 -

SP sp NCMS000 0.646911 -
1945-1947 1945-1947 Z 1 -
; ; Fx 1 -
min. min. NCFS000 0.69743 -
Rel._Ext rel._ext NP00SP0 1 -
. . Fp 1 -
1955 1955 Z 1 -
-1958 -1958 Z 1 -
. . Fp 1 -

    Fz 1 -
* * Fz 1 -
José_Carlos_de_Macedo_Soares josé_carlos_de_macedo_soares NP00SP0 1 -
* * Fz 1 -
nasceu nascer VMIS3S0 1 00360932-v:0.0242666
em em SP 1 -
a o DA0FS0 1 -
cidade cidade NCFS000 1 08524735-n:0.00550258/08665504-n:0.00501889/08626283-n:0.00390784/08226699-n:0.00380244/08672738-n:0.00372843/08226335-n:0.00346707/08177958-n:0.00328342
de de SP 1 -
São_Paulo são_paulo NP00G00 1 -
em em SP 1 -
o o DA0MS0 1 -
dia_6_de_novembro_de_1883 [??:6/11/1883:??.??:??] W 1 -
, , Fc 1 -
filho filho NCMS000 0.986928 10624074-n:0.00455073/09992837-n:0.00436543/10373998-n:0.00424499/09918248-n:0.00412666/09871229-n:0.00398722/09918762-n:0.00365933
de de SP 1 -
José_Eduardo_de_Macedo_Soares josé_eduardo_de_macedo_soares NP00SP0 1 -
e e CC 0.999951 -
de de SP 1 -
Cândida_Azevedo_Sodré_de_Macedo_Soares cândida_azevedo_sodré_de_macedo_soares NP00V00 1 -
. . Fp 1 -

Seu seu DP3MSS 0.957305 -
pai pai NCMS000 1 10080869-n:0.00668509/10399491-n:0.00527418/09988063-n:0.00497849/10944902-n:0.004724
, , Fc 1 -
empresário empresário NCMS000 1 09882007-n:0.00598267/09882716-n:0.00566527/10060352-n:0.00539859/10054657-n:0.00533749
e e CC 0.999951 -
professor professor NCMS000 1 10694258-n:0.00360277/10560352-n:0.00342123/10480730-n:0.00309677/10559840-n:0.00276795/09759069-n:0.00271087/10298482-n:0.00264673/10252222-n:0.00256321/05854812-n:0.00243229
, , Fc 1 -
