<OUTPUT SRCFILE="5116.raw">
** ** Fz 1 -
SOARES soar VMN02S0 0.976071 02180898-v:0.00720813/02176268-v:0.00523729/02172888-v:0.00454678/02181538-v:0.00451387/02181402-v:0.00447223/02135048-v:0.00422632/02181174-v:0.00412977
, , Fc 1 -
Geraldo_Starling geraldo_starling NP00SP0 1 -
** ** Fz 1 -
\ \ Fh 1 -
* * Fz 1 -
magistrado magistrado NCMS000 1 10225219-n:0.0175434/10280945-n:0.0150964
; ; Fx 1 -
dep dep NCMS000 0.646911 -
. . Fp 1 -
fed fed AQ0MS00 1 -
. . Fp 1 -

MG mg NCMS000 0.788923 -
1955-1958 1955-1958 Z 1 -
. . Fp 1 -

    Fz 1 -
* * Fz 1 -
Geraldo_Starling_Soares geraldo_starling_soares NP00SP0 1 -
* * Fz 1 -
nasceu nascer VMIS3S0 1 00360932-v:0.0212297
em em SP 1 -
Dom_Silvério dom_silvério NP00SP0 1 -
( ( Fpa 1 -
MG mg NP00V00 1 -
) ) Fpt 1 -
em em SP 1 -
o o DA0MS0 1 -
dia_15_de_março_de_1911 [??:15/3/1911:??.??:??] W 1 -
, , Fc 1 -
filho filho NCMS000 0.986928 10624074-n:0.00400156/09992837-n:0.00381913/10373998-n:0.00371622/09918248-n:0.00361625/09871229-n:0.00348914/09918762-n:0.00320172
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
comerciante comerciante NCCS000 0.632636 10309896-n:0.00500823/10720453-n:0.00481457/09882007-n:0.00446828/10592152-n:0.0043993/10577284-n:0.00437932
Antônio_Miguel_Ferreira_Soares antônio_miguel_ferreira_soares NP00SP0 1 -
e e CC 0.999951 -
de de SP 1 -
Zulmira_Starling_Soares zulmira_starling_soares NP00SP0 1 -
. . Fp 1 -

Seu seu DP3MSS 0.957305 -
pai pai NCMS000 1 10080869-n:0.0104797/10399491-n:0.00842024/09988063-n:0.00796285/10944902-n:0.00755637
foi ir VMIS3S0 0.5 01835496-v:0.00385152/02051694-v:0.00223923/01955984-v:0.00207568/01995549-v:0.00201882/02072849-v:0.00200364/02009433-v:0.00187848/01904930-v:0.00186018/01935233-v:0.00182499/01957529-v:0.00180789/02102398-v:0.0017603/00341560-v:0.00173437/01882814-v:0.00163561/02058994-v:0.0016297/02685951-v:0.00162059/01846916-v:0.0016146/02102002-v:0.00160889/01849221-v:0.00159721/01841079-v:0.00153632/02686471-v:0.00149231/01839538-v:0.00145726/00343898-v:0.00143427
vereador vereador NCMS000 1 09944763-n:0.0179996/09782397-n:0.0165647
e e CC 0.999951 -
presidente presidente NCMS000 0.998938 10467395-n:0.0067566/10468962-n:0.00671467/10467179-n:0.00618206/10469346-n:0.00595863/10468750-n:0.00587048/10468559-n:0.00567641
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Câmara_Municipal_de_Dom_Silvério câmara_municipal_de_dom_silvério NP00O00 1 -
. . Fp 1 -

Starling_Soares starling_soares NP00SP0 1 -
cursou cursar VMIS3S0 1 -
o o DA0MS0 0.950254 -
secundário secundário NCMS000 0.482636 -
em em SP 1 -
o o DA0MS0 1 -
Instituto_Propedêutico_de_Ponte_Nova instituto_propedêutico_de_ponte_nova NP00O00 1 -
( ( Fpa 1 -
MG mg NP00O00 1 -
) ) Fpt 1 -
e e CC 0.999951 -
graduou graduar VMIS3S0 1 -
se se PP3CN00 1 -
por por SP 1 -
a o DA0FS0 1 -
Faculdade_de_Direito_da_Universidade_de_Minas_Gerais faculdade_de_direito_da_universidade_de_minas_gerais NP00O00 1 -
( ( Fpa 1 -
UMG umg NP00O00 1 -
) ) Fpt 1 -
, , Fc 1 -
atual atual AQ0CS00 1 00666610-a:0.00500064/00668208-a:0.00477604/00667079-a:0.00467891
Universidade_Federal_de_Minas_Gerais universidade_federal_de_minas_gerais NP00O00 1 -
( ( Fpa 1 -
UFMG ufmg NP00O00 1 -
) ) Fpt 1 -
, , Fc 1 -
em em SP 1 -
1933 1933 Z 1 -
. . Fp 1 -

Ainda ainda RG 1 00047534-r:0.013681
como como CS 0.751351 -
estudante estudante NCCS000 1 10665698-n:0.00359032/10016103-n:0.00216811/10251779-n:0.0021059/10559288-n:0.00196956/10767020-n:0.00194431/10558773-n:0.00194027/10059162-n:0.00184626
, , Fc 1 -
trabalhou trabalhar VMIS3S0 1 02410855-v:0.00306642/02413480-v:0.00305648/02419773-v:0.00217357/01668603-v:0.00213055/01235355-v:0.00206249/02415039-v:0.00205831/02594979-v:0.0020355
em em SP 1 -
o o DA0MS0 1 -
Tribunal_Regional_Eleitoral tribunal_regional_eleitoral NP00O00 1 -
e e CC 0.999951 -
, , Fc 1 -
a_partir_de a_partir_de SP 1 -
1934 1934 Z 1 -
, , Fc 1 -
já já RG 0.999011 00033922-r:0.00721451/00031798-r:0.00710565
formado formar VMP00SM 0.97619 01659248-v:0.00773483/00142191-v:0.00737749
, , Fc 1 -
exerceu exercer VMIS3S0 1 02204564-v:0.00393483/01095218-v:0.00387008/02568672-v:0.00386273/01166093-v:0.00318342
as o DA0FP0 0.974798 -
funções função NCFP000 1 00582388-n:0.00385225/00720565-n:0.00368323/05149325-n:0.00355906/00722061-n:0.00344399
de de SP 1 -
promotor promotor NCMS000 0.595136 10484858-n:0.00692027/10482220-n:0.00658193
em em SP 1 -
várias vários DI0FP0 0.882927 -
comarcas comarca NCFP000 0.914011 08552138-n:0.0146604
em em SP 1 -
o o DA0MS0 1 -
interior interior NCMS000 0.992424 08588294-n:0.00895123/08588699-n:0.00665757
de de SP 1 -
Minas minas NP00G00 1 03768346-n:0.0149399
. . Fp 1 -

Nomeado nomear VMP00SM 0.97619 02475922-v:0.00352034/02396205-v:0.00343519/02396716-v:0.00330085/02400760-v:0.00328969/01028748-v:0.0032858/02401523-v:0.00311962
por por SP 1 -
o o DA0MS0 1 -
governador governador NCMS000 0.980769 10140314-n:0.00991235/10541229-n:0.00964368
Benedito_Valadares benedito_valadares NP00SP0 1 -
( ( Fpa 1 -
1933-1945 1933-1945 Z 1 -
) ) Fpt 1 -
, , Fc 1 -
foi ir VMIS3S0 0.5 01835496-v:0.00217061/02051694-v:0.00124495/01955984-v:0.00115969/01995549-v:0.00112799/02072849-v:0.00111488/01904930-v:0.00104932/02009433-v:0.00104579/01957529-v:0.00101677/01935233-v:0.00101547/02102398-v:0.000980921/00341560-v:0.0009639/01882814-v:0.000909948/02058994-v:0.000907056/02685951-v:0.000903159/01846916-v:0.000900101/02102002-v:0.000895561/01849221-v:0.000889249/01841079-v:0.000854414/02686471-v:0.000829265/01839538-v:0.00080929/00343898-v:0.000797051
prefeito prefeito NCMS000 1 10303814-n:0.0112267/09880881-n:0.00675952/10304018-n:0.00629396
de de SP 1 -
Muriaé muriaé NP00SP0 1 -
( ( Fpa 1 -
MG mg NP00O00 1 -
) ) Fpt 1 -
, , Fc 1 -
entre entre SP 0.987856 -
1937 1937 Z 1 -
e e CC 0.999951 -
1939 1939 Z 1 -
, , Fc 1 -
e e CC 0.999951 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
município município NCMS000 1 08524735-n:0.0102209/08626283-n:0.00742692/08225581-n:0.00610285
de de SP 1 -
Passos passos NP00G00 1 -
( ( Fpa 1 -
MG mg NP00O00 1 -
) ) Fpt 1 -
, , Fc 1 -
de de SP 1 -
1939 1939 Z 1 -
a a SP 0.313151 -
1946 1946 Z 1 -
. . Fp 1 -

Eleito eleito AQ0MS00 0.5 00846052-a:0.00485792/01294857-a:0.00413984
deputado deputado NCMS000 0.993827 09830400-n:0.00397471/10005934-n:0.00393062
a a SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Assembléia_Constituinte assembléia_constituinte NP00O00 1 -
mineira mineira NCFS000 0.37548 10319796-n:0.0088233
em em SP 1 -
1947 1947 Z 1 -
em em SP 1 -
a o DA0FS0 1 -
legenda legenda NCFS000 0.8193 06346891-n:0.00441796/06347588-n:0.00409822
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Partido_Social_Democrático partido_social_democrático NP00O00 1 -
( ( Fpa 1 -
PSD psd NP00O00 1 -
) ) Fpt 1 -
, , Fc 1 -
cumpriu cumprir VMIS3S0 1 01640855-v:0.00291425/02561995-v:0.00223827/02671880-v:0.00216084/02563724-v:0.00200219
o o DA0MS0 0.950254 -
mandato mandato NCMS000 0.98913 06556481-n:0.00216728/06552984-n:0.0021323/01140658-n:0.00204181/06530789-n:0.00197493
de de SP 1 -
deputado deputado NCMS000 0.993827 09830400-n:0.00397471/10005934-n:0.00393062
estadual estadual AQ0CS00 1 -
até até SP 0.764262 -
1951 1951 Z 1 -
, , Fc 1 -
tendo ter VMG0000 0.996894 00065639-v:0.00321686/00065370-v:0.00224352/02204692-v:0.00222805/02632167-v:0.00213758
, , Fc 1 -
a a SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
longo longo NCMS000 0.630208 -
de de SP 1 -
este este DD0MS0 1 -
período período NCMS000 1 15113229-n:0.00141258/15248564-n:0.000778681/15247518-n:0.000744568/15254028-n:0.000706675/15144371-n:0.000699912/15290337-n:0.000697324/15248020-n:0.00066147/15122231-n:0.000656344/15236475-n:0.000638558/15248269-n:0.000630113/15249236-n:0.000607631/15224486-n:0.000605933/15120346-n:0.000577509/15134490-n:0.000562062
, , Fc 1 -
integrado integrar VMP00SM 0.97619 00466651-v:0.00227841/01326148-a:0.00210048/00642980-v:0.0020987/00467451-v:0.00204326
as o DA0FP0 0.974798 -
comissões comissão NCFP000 1 08324514-n:0.00186444/08402442-n:0.00165863/00773235-n:0.00159436/13320860-n:0.00155922/06478988-n:0.00155355
de de SP 1 -
Constituição constituição NP00V00 1 04933544-n:0.00281818/06533648-n:0.0027733/00237078-n:0.00271916
, , Fc 1 -
Legislação legislação NCFS000 1 06535222-n:0.00470098/01125693-n:0.00460023
e e CC 0.999951 -
Justiça justiça NP00V00 1 00694681-n:0.00261288/00694866-n:0.00162573/04850117-n:0.00150541/04839154-n:0.00138104/08135342-n:0.00135242/04826235-n:0.00132378/04850341-n:0.00130673
e e CC 0.999951 -
de de SP 1 -
Trabalho trabalho NP00O00 1 00575741-n:0.00140966/00584367-n:0.00110952/00582388-n:0.00108319/04602044-n:0.000921904/00796886-n:0.00088296/00576877-n:0.000880418/00581241-n:0.000862646/00621476-n:0.000849555/08137495-n:0.000827984/00576717-n:0.000800406
e e CC 0.999951 -
Ordem_Social ordem_social NP00O00 1 -
. . Fp 1 -

Ainda ainda RG 1 00047534-r:0.0109412
em em SP 1 -
1951 1951 Z 1 -
, , Fc 1 -
tornou tornar VMIS3S0 1 -
se se PP3CN00 1 -
membro membro NCMS000 1 10307234-n:0.00303073/05559908-n:0.00290361/05560244-n:0.00278712/13810615-n:0.00262984
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Comissão_Executiva_do_PSD comissão_executiva_do_psd NP00O00 1 -
e e CC 0.999951 -
, , Fc 1 -
com com SP 1 -
o o DA0MS0 0.950254 -
início início NCMS000 1 07325190-n:0.00230515/00235435-n:0.00199838/00240184-n:0.00190015/15265518-n:0.00190002/07325990-n:0.00189777/07290905-n:0.00184858
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
governo governo NCMS000 0.914011 08050678-n:0.00398943/01124794-n:0.0038197/00815173-n:0.00352451
mineiro mineiro AQ0MS00 0.367395 -
de de SP 1 -
Juscelino_Kubitschek_de_Oliveira juscelino_kubitschek_de_oliveira NP00SP0 1 -
, , Fc 1 -
foi ir VMIS3S0 0.5 01835496-v:0.00138849/02051694-v:0.000742753/01955984-v:0.000706587/01995549-v:0.000690705/02072849-v:0.0006717/01904930-v:0.000661855/02009433-v:0.000637924/01935233-v:0.000621235/02102398-v:0.000615195/01957529-v:0.00061373/00341560-v:0.000581457/02685951-v:0.000555785/01882814-v:0.000547856/02058994-v:0.000546944/01846916-v:0.000541329/02102002-v:0.000540092/01849221-v:0.00053692/01841079-v:0.000514836/02686471-v:0.000506029/01839538-v:0.000486444/00343898-v:0.000478705
nomeado nomear VMP00SM 0.97619 02475922-v:0.00212435/02396205-v:0.00207675/02396716-v:0.00197885/02400760-v:0.00197202/01028748-v:0.00197029/02401523-v:0.00187298
chefe chefe NCMS000 1 09623038-n:0.0114286
de de SP 1 -
