<OUTPUT SRCFILE="5129.raw">
** ** Fz 1 -
SOARES soar VMN02S0 0.976071 02180898-v:0.00864874/02176268-v:0.00628092/02172888-v:0.00545502/02181538-v:0.00541583/02181402-v:0.00536653/02135048-v:0.00507063/02181174-v:0.00495552
, , Fc 1 -
Paula paula NP00SP0 1 -
** ** Fz 1 -
\ \ Fh 1 -
* * Fz 1 -
dep dep NCMS000 0.646911 -
. . Fp 1 -
fed fed AQ0MS00 1 -
. . Fp 1 -

PR pr NCMS000 0.167912 -
1935-1937 1935-1937 Z 1 -
. . Fp 1 -

    Fz 1 -
* * Fz 1 -
Francisco_de_Paula_Soares_Neto francisco_de_paula_soares_neto NP00SP0 1 -
* * Fz 1 -
nasceu nascer VMIS3S0 1 00360932-v:0.0242591
em em SP 1 -
Rio_Grande rio_grande NP00G00 1 -
( ( Fpa 1 -
RS rs NP00O00 1 -
) ) Fpt 1 -
em em SP 1 -
o o DA0MS0 1 -
dia_4_de_março_de_1901 [??:4/3/1901:??.??:??] W 1 -
, , Fc 1 -
filho filho NCMS000 0.986928 10624074-n:0.0045425/09992837-n:0.00436227/10373998-n:0.00424457/09918248-n:0.00412653/09871229-n:0.00398716/09918762-n:0.00365903
de de SP 1 -
Oscar_Paula_Soares oscar_paula_soares NP00SP0 1 -
e e CC 0.999951 -
de de SP 1 -
Celina_Obino_Soares celina_obino_soares NP00SP0 1 -
. . Fp 1 -

Seu seu DP3MSS 0.957305 -
primo primo NCMS000 0.438522 09972010-n:0.00783128/10236946-n:0.00731788
, , Fc 1 -
Salvador_César_Obino salvador_césar_obino NP00SP0 1 -
, , Fc 1 -
seguiu seguir VMIS3S0 1 01995549-v:0.00358876/02634265-v:0.00350018/02720354-v:0.00314938/02025550-v:0.0026589/01998432-v:0.00254746/01991931-v:0.002545
a o DA0FS0 0.675415 -
carreira carreira NCFS000 1 00294452-n:0.00517781/00449295-n:0.00512719/00440039-n:0.00483249
militar militar AQ0CS00 0.662338 -
, , Fc 1 -
foi ir VMIS3S0 0.5 01835496-v:0.00368995/01995549-v:0.00358876/02051694-v:0.00103102/01904930-v:0.000994833/01955984-v:0.000989827/02072849-v:0.000930226/01935233-v:0.000895098/02058994-v:0.000877963/02009433-v:0.00086353/01957529-v:0.000848864/02102398-v:0.000818716/00341560-v:0.000815139/01882814-v:0.000766743/02685951-v:0.000754831/01846916-v:0.000748289/01849221-v:0.00074234/02102002-v:0.000741859/01841079-v:0.000710737/02686471-v:0.000691225/01839538-v:0.000669963/00343898-v:0.000652889
chefe chefe NCMS000 1 09623038-n:0.0158959
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Estado-Maior_do_Exército estado-maior_do_exército NP00O00 1 -
em em SP 1 -
1946 1946 Z 1 -
, , Fc 1 -
chefe chefe NCMS000 1 09623038-n:0.0158959
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Estado-Maior_Geral estado-maior_geral NP00O00 1 -
entre entre SP 0.987856 -
1946 1946 Z 1 -
e e CC 0.999951 -
1951 1951 Z 1 -
e e CC 0.999951 -
comandante comandante NCCS000 0.97619 09941964-n:0.00332777/09941383-n:0.00312062/09941571-n:0.00311811/09780828-n:0.0031124/10283170-n:0.00293161
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Zona_Militar_Sul zona_militar_sul NP00O00 1 -
de de SP 1 -
1951 1951 Z 1 -
a a SP 0.313151 -
1952 1952 Z 1 -
. . Fp 1 -

Estudou estudar VMIS3S0 1 00597915-v:0.00577994/00607405-v:0.00539838/00607114-v:0.00529211/00599992-v:0.0051435
em em SP 1 -
o o DA0MS0 1 -
Ginásio_Júlio_de_Castilhos ginásio_júlio_de_castilhos NP00O00 1 -
e e CC 0.999951 -
ingressou ingressar VMIS3S0 1 02310855-v:0.0204487
em em SP 1 -
seguida seguida NCFS000 0.488372 -
em em SP 1 -
a o DA0FS0 1 -
Faculdade_de_Medicina_de_Porto_Alegre faculdade_de_medicina_de_porto_alegre NP00O00 1 -
, , Fc 1 -
por por SP 1 -
a o DA0FS0 1 -
qual qual PR0CS00 0.715254 -
se se PP3CN00 0.861659 -
diplomou diplomar VMIS3S0 1 -
em em SP 1 -
1920 1920 Z 1 -
, , Fc 1 -
com com SP 1 -
apenas apenas RG 0.998282 00003093-r:0.0193467
19 19 Z 1 -
anos ano NCMP000 1 15203565-n:0.00313727/15202634-n:0.00263706/15203791-n:0.00248156/15204297-n:0.00232539/08238660-n:0.00227889/15153787-n:0.00227888/15201505-n:0.00226554/15202806-n:0.00223384/15203229-n:0.002166/15273626-n:0.00213278
. . Fp 1 -

Em em SP 1 -
o o DA0MS0 1 -
ano ano NCMS000 1 15202634-n:0.00262907/15203565-n:0.00258916/15203791-n:0.00248015/15153787-n:0.00229521/15204297-n:0.00227953/08238660-n:0.00226958/15201505-n:0.00226752/15202806-n:0.00223478/15203229-n:0.00216758/15273626-n:0.00213432
seguinte seguinte AQ0CS00 0.932099 00127948-a:0.010203/00127815-a:0.0101729
, , Fc 1 -
tornou tornar VMIS3S0 1 -
se se PP3CN00 1 -
professor professor NCMS000 1 10694258-n:0.00359954/10560352-n:0.00342758/10480730-n:0.00309669/10559840-n:0.00276732/09759069-n:0.00271081/10298482-n:0.002644/10252222-n:0.00256298/05854812-n:0.00243216
catedrático catedrático AQ0MS00 0.66734 -
de de SP 1 -
doenças doença NCFP000 1 14070360-n:0.0038291/14052403-n:0.00345975/14204950-n:0.00321517/14061805-n:0.0032109/14055408-n:0.00317715/14213199-n:0.00281006/14563928-n:0.00275556
tropicais tropical AQ0CP00 0.960748 01250835-a:0.0051945/02929500-a:0.00491997/02443907-a:0.00490789/01420899-a:0.00486332
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Faculdade_de_Medicina_do_Paraná faculdade_de_medicina_do_paraná NP00O00 1 -
. . Fp 1 -

Mais mais RG 0.999721 00029367-r:0.0241603/00099712-r:0.0203656
tarde tarde RG 0.248768 -
, , Fc 1 -
foi ir VMIS3S0 0.5 01835496-v:0.00390453/02051694-v:0.00223956/01955984-v:0.00207625/01995549-v:0.00202558/02072849-v:0.00200431/01904930-v:0.00187629/02009433-v:0.00187589/01935233-v:0.00182819/01957529-v:0.00179886/02102398-v:0.00176094/00341560-v:0.00173361/01882814-v:0.0016359/02058994-v:0.00163034/02685951-v:0.00162218/01846916-v:0.00161527/02102002-v:0.00160664/01849221-v:0.00159766/01841079-v:0.00153689/02686471-v:0.00149182/01839538-v:0.00145621/00343898-v:0.00143438
médico médico NCMS000 0.808642 10020890-n:0.0132912/10305802-n:0.0117092/10165109-n:0.0116386
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Exército exército NP00O00 1 08191230-n:0.0069566/08199025-n:0.00677806/08198398-n:0.00623156/08397255-n:0.00505331/08271801-n:0.00476332/08183802-n:0.00469903/08183290-n:0.00445919
. . Fp 1 -

Partidário partidário NCMS000 0.51266 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Revolução revolução NCFS000 1 00962722-n:0.00643887/07424109-n:0.00636767
de de SP 1 -
1930 1930 Z 1 -
, , Fc 1 -
que que PR0CN00 0.584265 -
levou levar VMIS3S0 1 00723545-v:0.0130454
Getúlio_Vargas getúlio_vargas NP00SP0 1 -
a a SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
poder poder VMN0000 0.160714 -
, , Fc 1 -
elegeu eleger VMIS3S0 1 -
se se PP3CN00 1 -
em em SP 1 -
outubro_de_1934 [??:??/10/1934:??.??:??] W 1 -
deputado deputado NCMS000 0.993827 09830400-n:0.00609769/10005934-n:0.00602804
federal federal AQ0CS00 1 01606214-a:0.00309157/01107206-a:0.00300991/02725829-a:0.00299491/01106129-a:0.00292444
por por SP 1 -
o o DA0MS0 1 -
Paraná paraná NP00G00 1 -
em em SP 1 -
a o DA0FS0 1 -
legenda legenda NCFS000 0.8193 06346891-n:0.00679444/06347588-n:0.00630191
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Partido_Social_Democrático partido_social_democrático NP00O00 1 -
( ( Fpa 1 -
PSD psd NP00O00 1 -
) ) Fpt 1 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
estado estado NCMS000 0.924757 00024720-n:0.00361898/13920835-n:0.00281636/13920429-n:0.00274642/13945919-n:0.00272941/14418395-n:0.00266765
. . Fp 1 -

Iniciou iniciar VMIS3S0 1 00348746-v:0.0028178/02608347-v:0.00265836/00345761-v:0.00264226/01650610-v:0.00244632/00964911-v:0.00221532
o o DA0MS0 0.950254 -
mandato mandato NCMS000 0.98913 06556481-n:0.00311969/06552984-n:0.0029966/01140658-n:0.0029094/06530789-n:0.00281383
em em SP 1 -
maio_de_1935 [??:??/5/1935:??.??:??] W 1 -
, , Fc 1 -
e e CC 0.999951 -
integrou integrar VMIS3S0 1 00466651-v:0.00423049/00642980-v:0.00399341/00467451-v:0.00388636
em em SP 1 -
a o DA0FS0 1 -
Câmara câmara NP00O00 1 02942699-n:0.00484769/04404997-n:0.00451006/03789171-n:0.00411467
o o DA0MS0 0.950254 -
Grupo_Parlamentar_Pró-Liberdades_Populares grupo_parlamentar_pró-liberdades_populares NP00O00 1 -
, , Fc 1 -
que que PR0CN00 0.584265 -
em em SP 1 -
11_de_novembro [??:11/11/??:??.??:??] W 1 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
mesmo mesmo PI0MS00 0.176901 -
ano ano NCMS000 1 15202634-n:0.00150829/15203565-n:0.00147398/15203791-n:0.00144138/15153787-n:0.00133773/15204297-n:0.00130203/15201505-n:0.0012962/08238660-n:0.00129245/15202806-n:0.00127668/15203229-n:0.00123194/15273626-n:0.0012205
lançou lançar VMIS3S0 1 01508368-v:0.00254704/01515196-v:0.00128227/01507143-v:0.00125667/01507792-v:0.00116284/01512465-v:0.00115836/01514655-v:0.00115747/01951480-v:0.00113856/01514525-v:0.00113455/02043190-v:0.00112886/01242689-v:0.00111228/01241614-v:0.00104363
um um DI0MS0 0.877848 -
manifesto manifesto NCMS000 0.635078 -
opondo opor VMG0000 1 -
se se PP3CN00 1 -
a a SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Lei_de_Segurança_Nacional lei_de_segurança_nacional NP00V00 1 -
que que PR0CN00 0.584265 -
havia haver VMII3S0 0.533333 02616713-v:0.0127234
sido ser VMP00SM 1 02604760-v:0.0136936
aprovada aprovar VMP00SF 0.97619 00806502-v:0.00223062/02453889-v:0.00215801/00861725-v:0.00209611/00673983-v:0.0020384/02447793-v:0.00201111/00179035-a:0.00186357
por por SP 1 -
o o DA0MS0 1 -
Congresso congresso NP00O00 1 08308800-n:0.00403709/08161757-n:0.00395434/08318691-n:0.00391567
em em SP 1 -
abril [??:??/4/??:??.??:??] W 1 -
. . Fp 1 -

Em em SP 1 -
o o DA0MS0 1 -
início início NCMS000 1 07325190-n:0.00220773/00235435-n:0.00189456/15265518-n:0.00178994/00240184-n:0.00178467/07325990-n:0.00177928/07290905-n:0.00173426
de de SP 1 -
1936 1936 Z 1 -
, , Fc 1 -
integrou integrar VMIS3S0 1 00466651-v:0.00371562/00642980-v:0.00349548/00467451-v:0.0034039
