<OUTPUT SRCFILE="5117.raw">
** ** Fz 1 -
SOARES soar VMN02S0 0.976071 02180898-v:0.00617872/02176268-v:0.00449042/02172888-v:0.00389772/02181538-v:0.00386928/02181402-v:0.00383341/02135048-v:0.00362293/02181174-v:0.00353988
, , Fc 1 -
Gérson_de_Macedo gérson_de_macedo NP00V00 1 -
** ** Fz 1 -
\ \ Fh 1 -
* * Fz 1 -
militar militar AQ0CS00 0.662338 -
; ; Fx 1 -
comte comte RG 0.363418 -
. . Fp 1 -

III_DN iii_dn NP00O00 1 -
1955-1956 1955-1956 Z 1 -
; ; Fx 1 -
ch ch NCFP000 0.665835 -
. . Fp 1 -

EMA ema NCFS000 1 -
1957 1957 Z 1 -
. . Fp 1 -

    Fz 1 -
* * Fz 1 -
Gérson_de_Macedo_Soares gérson_de_macedo_soares NP00SP0 1 -
* * Fz 1 -
nasceu nascer VMIS3S0 1 00360932-v:0.0121375
em em SP 1 -
a o DA0FS0 1 -
chácara chácara NCFS000 1 -
de de SP 1 -
as o DA0FP0 0.974798 - o PD0FP00 0.0142702 - o PP3FPA0 0.0109322 -
Palmeiras palmeiras NP00O00 1 -
, , Fc 1 -
em em SP 1 -
Cabuçu cabuçu NP00G00 1 -
, , Fc 1 -
estação estação NCFS000 1 04412901-n:0.00235393/15239579-n:0.00223276/04306080-n:0.00221774/04049098-n:0.00217044/15236475-n:0.00213903/15239292-n:0.00213535
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Méier méier NP00G00 1 -
, , Fc 1 -
em em SP 1 -
o o DA0MS0 1 -
Rio_de_Janeiro rio_de_janeiro NP00G00 1 -
, , Fc 1 -
então então RG 0.994792 -
Distrito_Federal distrito_federal NP00G00 1 -
, , Fc 1 -
em em SP 1 -
o o DA0MS0 1 -
dia_23_de_março_de_1894 [??:23/3/1894:??.??:??] W 1 -
, , Fc 1 -
filho filho NCMS000 0.986928 10624074-n:0.00229505/09992837-n:0.00218953/10373998-n:0.00212795/09918248-n:0.00206694/09871229-n:0.00199398/09918762-n:0.00182986
de de SP 1 -
