<OUTPUT SRCFILE="5128.raw">
** ** Fz 1 -
SOARES soar VMN02S0 0.976071 02180898-v:0.00864874/02176268-v:0.00628092/02172888-v:0.00545502/02181538-v:0.00541583/02181402-v:0.00536653/02135048-v:0.00507063/02181174-v:0.00495552
, , Fc 1 -
Odilon_da_Silva odilon_da_silva NP00SP0 1 -
** ** Fz 1 -
\ \ Fh 1 -
* * Fz 1 -
const const AQ0CN00 0.499711 -
. . Fp 1 -
1946 1946 Z 1 -
; ; Fx 1 -
dep dep NCMS000 0.646911 -
. . Fp 1 -
fed fed AQ0MS00 1 -
. . Fp 1 -

ME me PP1CS00 1 -
A o PP3FSA0 1 -
1946-1951 1946-1951 Z 1 -
. . Fp 1 -

    Fz 1 -
* * Fz 1 -
Odilon odilon NP00V00 1 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Silva_Soares silva_soares NP00O00 1 -
* * Fz 1 -
nasceu nascer VMIS3S0 1 00360932-v:0.0212554
em em SP 1 -
Pinheiro pinheiro NP00G00 1 11608250-n:0.00590672/11620673-n:0.0051225/11608885-n:0.0048528/11620912-n:0.00459318/11608055-n:0.00445205
( ( Fpa 1 -
ME me PP1CS00 1 -
A o PP3FSA0 1 -
) ) Fpt 1 -
em em SP 1 -
o o DA0MS0 1 -
dia dia NCMS000 1 15155220-n:0.00324286/15122231-n:0.00248288/15157225-n:0.0023452/15136453-n:0.00227228/15159583-n:0.00211692/15136723-n:0.00203234/15164957-n:0.00203121/15123115-n:0.00194434/15208333-n:0.00193878/15208540-n:0.00182377/15157041-n:0.0018179
1º 1º Z 1 -
de de SP 1 -
janeiro_de_1902 [??:??/1/1902:??.??:??] W 1 -
, , Fc 1 -
filho filho NCMS000 0.986928 10624074-n:0.00398918/09992837-n:0.00382161/10373998-n:0.00371656/09918248-n:0.00361345/09871229-n:0.00348892/09918762-n:0.00320182
de de SP 1 -
Tito_Duarte_Soares tito_duarte_soares NP00SP0 1 -
e e CC 0.999951 -
de de SP 1 -
Maria_Teresa_da_Silva_Soares maria_teresa_da_silva_soares NP00V00 1 -
. . Fp 1 -

Um 1 Z 0.117991 -
de de SP 1 -
os o DA0MP0 0.958022 - o PD0MP00 0.021587 - o PP3MPA0 0.0203911 -
seus seu DP3MPS 0.857735 -
irmãos irmão NCMP000 0.632636 09876454-n:0.00255182/10595164-n:0.00251929/09877951-n:0.00225287/10602985-n:0.00215386/10286084-n:0.00193616/09876892-n:0.00177307/09877124-n:0.00171476
, , Fc 1 -
Wilson_Soares wilson_soares NP00SP0 1 -
, , Fc 1 -
foi ir VMIS3S0 0.5 01835496-v:0.00155269/02051694-v:0.000862863/01955984-v:0.000809188/01995549-v:0.000786964/02072849-v:0.000773524/01904930-v:0.000745405/02009433-v:0.000727236/01935233-v:0.000713769/01957529-v:0.000702931/02102398-v:0.000682138/00341560-v:0.000668054/01882814-v:0.000631502/02058994-v:0.000629675/02685951-v:0.000628016/01846916-v:0.000623878/02102002-v:0.000620194/01849221-v:0.000617093/01841079-v:0.000592703/02686471-v:0.000576748/01839538-v:0.000560853/00343898-v:0.000551971
secretário-geral secretário-geral NCMS000 1 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
governo governo NCMS000 0.914011 08050678-n:0.00458197/01124794-n:0.00441602/00815173-n:0.00406618
maranhense maranhense AQ0CS00 0.577364 -
e e CC 0.999951 -
, , Fc 1 -
um um DI0MS0 0.877848 -
outro outro DI0MS0 0.802288 -
, , Fc 1 -
Osvaldo_Soares osvaldo_soares NP00SP0 1 -
, , Fc 1 -
foi ir VMIS3S0 0.5 01835496-v:0.00155269/02051694-v:0.000862863/01955984-v:0.000809188/01995549-v:0.000786964/02072849-v:0.000773524/01904930-v:0.000745405/02009433-v:0.000727236/01935233-v:0.000713769/01957529-v:0.000702931/02102398-v:0.000682138/00341560-v:0.000668054/01882814-v:0.000631502/02058994-v:0.000629675/02685951-v:0.000628016/01846916-v:0.000623878/02102002-v:0.000620194/01849221-v:0.000617093/01841079-v:0.000592703/02686471-v:0.000576748/01839538-v:0.000560853/00343898-v:0.000551971
membro membro NCMS000 1 10307234-n:0.00382385/05559908-n:0.00334987/05560244-n:0.00321482/13810615-n:0.00303233
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
diretório diretório NCMS000 1 03376279-n:0.00766762/03337383-n:0.00725836
municipal municipal AQ0CS00 0.983871 02697452-a:0.00689675/01038580-a:0.00592975
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Partido_Social_Democrático partido_social_democrático NP00O00 1 -
( ( Fpa 1 -
PSD psd NP00O00 1 -
) ) Fpt 1 -
em em SP 1 -
São_Luís são_luís NP00G00 1 -
. . Fp 1 -

Transferindo transferir VMG0000 1 -
se se PP3CN00 1 -
para para SP 0.999444 -
o o DA0MS0 0.950254 -
Rio_de_Janeiro rio_de_janeiro NP00G00 1 -
, , Fc 1 -
então então RG 0.994792 -
Distrito_Federal distrito_federal NP00G00 1 -
, , Fc 1 -
ingressou ingressar VMIS3S0 1 02310855-v:0.0233702
em em SP 1 -
a o DA0FS0 1 -
Faculdade_de_Medicina_da_Universidade_do_Brasil faculdade_de_medicina_da_universidade_do_brasil NP00O00 1 -
, , Fc 1 -
por por SP 1 -
a o DA0FS0 1 -
qual qual PR0CS00 0.715254 -
formou formar VMIS3S0 1 -
se se PP3CN00 1 -
em em SP 1 -
1928 1928 Z 1 -
. . Fp 1 -

Auxiliar-técnico auxiliar-técnico NCMS000 0.428571 -
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
cadeira cadeira NCFS000 1 04161981-n:0.00270713/04161358-n:0.00244464/04326896-n:0.00229792/03001627-n:0.00223575/08647616-n:0.00211146
de de SP 1 -
anatomia anatomia NCFS000 1 06057539-n:0.00376593/00646187-n:0.00349118/05217168-n:0.0033719
descritiva descritivo AQ0FS00 1 00732682-a:0.00486571/00732318-a:0.00461346
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
mesma mesmo PI0FS00 0.968254 -
faculdade faculdade NCFS000 1 08287586-n:0.00275362/05616246-n:0.00269328/08278169-n:0.00253217/05650329-n:0.00242328
, , Fc 1 -
foi ir VMIS3S0 0.5 01835496-v:0.00119856/02051694-v:0.00065536/01955984-v:0.000634762/01995549-v:0.000610942/02072849-v:0.000592361/01904930-v:0.000587083/02009433-v:0.000557747/01957529-v:0.000546743/01935233-v:0.000540892/02102398-v:0.000524582/00341560-v:0.000514202/02685951-v:0.000483422/01882814-v:0.000483297/02058994-v:0.000482658/01846916-v:0.000477229/02102002-v:0.000475768/01849221-v:0.000474389/01841079-v:0.000454553/02686471-v:0.000439619/01839538-v:0.000429289/00343898-v:0.000423421
também também RG 0.998533 00047534-r:0.00966404
cirurgião cirurgião NCMS000 1 10679174-n:0.0103282
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Santa_Casa santa_casa NP00O00 1 -
e e CC 0.999951 -
chefe chefe NCMS000 1 09623038-n:0.0100775
de de SP 1 -
clínica clínica NCFS000 0.258847 08054076-n:0.0121021
cirúrgica cirúrgico AQ0FS00 1 01169194-a:0.00317747/02888968-a:0.00317532/00022852-a:0.00304491
em em SP 1 -
alguns algum DI0MP0 0.778884 -
hospitais hospital NCMP000 1 08054076-n:0.0121021/03540595-n:0.00340928/08054417-n:0.00315539/03043274-n:0.0027411
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Maranhão maranhão NP00G00 1 -
, , Fc 1 -
além_de além_de SP 1 -
interno interno NCMS000 0.335078 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Hospital_Central hospital_central NP00O00 1 -
de de SP 1 -
esse esse DD0MS0 1 -
estado estado NCMS000 0.924757 00024720-n:0.00288469/13920835-n:0.00220698/13945919-n:0.00211619/13920429-n:0.00210379/14418395-n:0.0020401
. . Fp 1 -

Dirigiu dirigir VMIS3S0 1 01931768-v:0.00291087/02439501-v:0.00245929/02436349-v:0.00223294/01150559-v:0.00218958/02440244-v:0.00214928/02442205-v:0.00205632/00897564-v:0.0020397/02539334-v:0.00198563/01935104-v:0.00195026
a o DA0FS0 0.675415 -
Liga_Maranhense_contra liga_maranhense_contra NP00O00 1 -
a a SP 0.313151 -
Tuberculose_e tuberculose_e NP00SP0 1 -
foi ir VMIS3S0 0.5 01835496-v:0.00283576/02051694-v:0.00124879/01955984-v:0.00116239/01995549-v:0.00113897/02072849-v:0.00111938/01904930-v:0.00105616/02009433-v:0.00105389/01935233-v:0.0010461/01957529-v:0.00100924/02102398-v:0.000984194/00341560-v:0.000964085/01882814-v:0.000915067/02058994-v:0.00091108/02685951-v:0.000904767/01846916-v:0.000902416/02102002-v:0.000897394/01849221-v:0.000895473/01841079-v:0.000858115/02686471-v:0.00082899/01839538-v:0.000811904/00343898-v:0.000797068
catedrático catedrático AQ0MS00 0.66734 -
de de SP 1 -
biologia biologia NCFS000 1 06037666-n:0.00647997/11473488-n:0.00590068/07993109-n:0.00568336
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Colégio_Estadual colégio_estadual NP00O00 1 -
e e CC 0.999951 -
de de SP 1 -
alemão alemão NCMS000 0.336066 06950528-n:0.0101666/09747722-n:0.00924288
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Liceu_Maranhense liceu_maranhense NP00O00 1 -
. . Fp 1 -

Com com SP 1 -
a o DA0FS0 0.675415 -
redemocratização redemocratização NCFS000 1 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
país país NCMS000 1 08654360-n:0.00411146/08552138-n:0.00406814/08168978-n:0.00405056/08544813-n:0.00404255
após após SP 1 -
o o DA0MS0 0.950254 -
fim fim NCMS000 1 15266911-n:0.00326911/07291794-n:0.002829/05981230-n:0.00263432/07291312-n:0.00263068/15143477-n:0.0025673/15267536-n:0.00252675
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Estado_Novo estado_novo NP00O00 1 -
( ( Fpa 1 -
1937-1945 1937-1945 Z 1 -
) ) Fpt 1 -
, , Fc 1 -
**** **** Fz 1 -
em em SP 1 -
dezembro_de_1945 [??:??/12/1945:??.??:??] W 1 -
elegeu eleger VMIS3S0 1 -
se se PP3CN00 1 -
deputado deputado NCMS000 0.993827 09830400-n:0.00720466/10005934-n:0.00712393
a a SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Assembléia_Nacional_Constituinte assembléia_nacional_constituinte NP00O00 1 -
por por SP 1 -
seu seu DP3MSS 0.957305 -
estado estado NCMS000 0.924757 00024720-n:0.00423448/13920835-n:0.00331806/13920429-n:0.00324384/13945919-n:0.00321693/14418395-n:0.00315222
em em SP 1 -
a o DA0FS0 1 -
legenda legenda NCFS000 0.8193 06346891-n:0.00802934/06347588-n:0.00744752
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Partido_Social_Democrático partido_social_democrático NP00O00 1 -
( ( Fpa 1 -
PSD psd NP00O00 1 -
) ) Fpt 1 -
. . Fp 1 -

Assumindo assumir VMG0000 1 00632236-v:0.00475529/00524682-v:0.00471467/02381726-v:0.00467074
