<OUTPUT SRCFILE="5110.raw">
** ** Fz 1 -
SOARES soar VMN02S0 0.976071 02180898-v:0.00617872/02176268-v:0.00449042/02172888-v:0.00389772/02181538-v:0.00386928/02181402-v:0.00383341/02135048-v:0.00362293/02181174-v:0.00353988
, , Fc 1 -
Asdrúbal_Martins asdrúbal_martins NP00SP0 1 -
** ** Fz 1 -
\ \ Fh 1 -
* * Fz 1 -
dep dep NCMS000 0.646911 -
. . Fp 1 -
fed fed AQ0MS00 1 -
. . Fp 1 -

ES es NCFP000 0.381512 -
1935-1937 1935-1937 Z 1 -
; ; Fx 1 -
const const NCMS000 0.500289 -
. . Fp 1 -
1946 1946 Z 1 -
; ; Fx 1 -
dep dep NCMS000 0.646911 -
. . Fp 1 -
fed fed AQ0MS00 1 -
. . Fp 1 -

ES es NCFP000 0.381512 -
1946-1951 1946-1951 Z 1 -
; ; Fx 1 -
gov gov NCFS000 0.832672 -
. . Fp 1 -

ES es NCFP000 0.381512 -
1962-1963 1962-1963 Z 1 -
. . Fp 1 -

* * Fz 1 -
    Fz 1 -
* * Fz 1 -
* * Fz 1 -
Asdrúbal_Martins_Soares asdrúbal_martins_soares NP00SP0 1 -
* * Fz 1 -
nasceu nascer VMIS3S0 1 00360932-v:0.0242591
em em SP 1 -
Piúma piúma NP00G00 1 -
( ( Fpa 1 -
ES es NP00O00 1 -
) ) Fpt 1 -
em em SP 1 -
o o DA0MS0 1 -
dia_18_de_julho_de_1900 [??:18/7/1900:??.??:??] W 1 -
, , Fc 1 -
filho filho NCMS000 0.986928 10624074-n:0.0045425/09992837-n:0.00436227/10373998-n:0.00424457/09918248-n:0.00412653/09871229-n:0.00398716/09918762-n:0.00365903
de de SP 1 -
Josias_Batista_Martins_Soares josias_batista_martins_soares NP00SP0 1 -
e e CC 0.999951 -
de de SP 1 -
Arlinda_Guitiba_Martins_Soares arlinda_guitiba_martins_soares NP00SP0 1 -
. . Fp 1 -

Cursou cursar VMIS3S0 1 -
o o DA0MS0 0.950254 -
primário primário NCMS000 0.332977 -
e e CC 0.999951 -
o o DA0MS0 0.950254 -
secundário secundário NCMS000 0.482636 -
em em SP 1 -
o o DA0MS0 1 -
Ginásio_São_Vicente_de_Paula ginásio_são_vicente_de_paula NP00O00 1 -
em em SP 1 -
seu seu DP3MSS 0.957305 -
estado estado NCMS000 0.924757 00024720-n:0.00568485/13920835-n:0.00453232/13920429-n:0.00445636/13945919-n:0.00439161/14418395-n:0.00433264
e e CC 0.999951 -
formou formar VMIS3S0 1 -
se se PP3CN00 1 -
em em SP 1 -
engenharia engenharia NCFS000 0.846837 00949619-n:0.0109614/06125041-n:0.0108127
por por SP 1 -
a o DA0FS0 1 -
Escola_Politécnica_de_Engenharia_do_Rio_de_Janeiro escola_politécnica_de_engenharia_do_rio_de_janeiro NP00O00 1 -
em em SP 1 -
1924 1924 Z 1 -
. . Fp 1 -

Trabalhou trabalhar VMIS3S0 1 02413480-v:0.00724339/02410855-v:0.00624751/02419773-v:0.00510486/01668603-v:0.00500258/01235355-v:0.00494763/02415039-v:0.00493641/02594979-v:0.00483173
como como CS 0.751351 -
engenheiro engenheiro NCMS000 1 09615807-n:0.0338839
até até SP 0.764262 -
1930 1930 Z 1 -
, , Fc 1 -
quando quando RG 0.998992 -
assumiu assumir VMIS3S0 1 00632236-v:0.0113234/00524682-v:0.0112817/02381726-v:0.0111961
a o DA0FS0 0.675415 -
Prefeitura_Municipal_de_Vitória prefeitura_municipal_de_vitória NP00O00 1 -
. . Fp 1 -

Durante durante SP 0.99651 -
sua seu DP3FSS 0.929764 -
administração administração NCFS000 1 01133281-n:0.00479029/08164585-n:0.00472679/01135952-n:0.00424001/08381165-n:0.00420739/08357784-n:0.00403549/01124794-n:0.00403485
realizou realizar VMIS3S0 1 01617192-v:0.00880488/01640855-v:0.0035474/02526085-v:0.00329087/02561995-v:0.00319059/00486018-v:0.003082/02671880-v:0.00306578/02560767-v:0.0030173/02244603-v:0.00277967
várias vários DI0FP0 0.882927 -
obras obra NCFP000 0.99569 -
e e CC 0.999951 -
criou criar VMIS3S0 1 01617192-v:0.00880488/01621555-v:0.00544712/01753788-v:0.00513329/01640207-v:0.00512157/01685313-v:0.00456497
o o DA0MS0 0.950254 -
Cadastro_Territorial cadastro_territorial NP00O00 1 -
, , Fc 1 -
que que PR0CN00 0.584265 -
