<OUTPUT SRCFILE="5119.raw">
** ** Fz 1 -
SOARES soar VMN02S0 0.976071 02180898-v:0.00720789/02176268-v:0.00523646/02172888-v:0.00454659/02181538-v:0.00451368/02181402-v:0.00447221/02135048-v:0.00422614/02181174-v:0.00412973
, , Fc 1 -
Hélio_de_Macedo hélio_de_macedo NP00V00 1 -
** ** Fz 1 -
\ \ Fh 1 -
* * Fz 1 -
militar militar AQ0CS00 0.662338 -
; ; Fx 1 -
dep dep NCMS000 0.646911 -
. . Fp 1 -
fed fed AQ0MS00 1 -
. . Fp 1 -

RJ rj NCMS000 0.169643 -
1951-1955 1951-1955 Z 1 -
. . Fp 1 -

    Fz 1 -
* * Fz 1 -
Hélio hélio NCMS000 1 14639921-n:0.0159704
de de SP 1 -
Macedo_Soares macedo_soares NP00SP0 1 -
e e CC 0.999951 -
Silva silva NP00SP0 1 -
* * Fz 1 -
nasceu nascer VMIS3S0 1 00360932-v:0.0169855
em em SP 1 -
o o DA0MS0 1 -
Rio_de_Janeiro rio_de_janeiro NP00G00 1 -
, , Fc 1 -
então então RG 0.994792 -
Distrito_Federal distrito_federal NP00G00 1 -
, , Fc 1 -
em em SP 1 -
o o DA0MS0 1 -
dia_10_de_junho_de_1906 [??:10/6/1906:??.??:??] W 1 -
, , Fc 1 -
filho filho NCMS000 0.986928 10624074-n:0.00319164/09992837-n:0.00305926/10373998-n:0.00297427/09918248-n:0.00289045/09871229-n:0.00279122/09918762-n:0.00256152
de de SP 1 -
Sebastião_Edmundo_Mariano sebastião_edmundo_mariano NP00SP0 1 -
e e CC 0.999951 -
Silva silva NP00SP0 1 -
e e CC 0.999951 -
de de SP 1 -
Elisa_de_Macedo_Soares elisa_de_macedo_soares NP00SP0 1 -
e e CC 0.999951 -
Silva silva NP00SP0 1 -
. . Fp 1 -

Seu seu DP3MSS 0.957305 -
irmão irmão NCMS000 0.97619 09876454-n:0.002578/10595164-n:0.00252027/09877951-n:0.00225299/10602985-n:0.00215769/10286084-n:0.00193658/09876892-n:0.0017422/09877124-n:0.00171497
, , Fc 1 -
o o DA0MS0 0.950254 -
general general NCMS000 0.632636 10123844-n:0.00735531/10125786-n:0.00640727
Edmundo_de_Macedo_Soares edmundo_de_macedo_soares NP00SP0 1 -
e e CC 0.999951 -
Silva silva NP00SP0 1 -
, , Fc 1 -
foi ir VMIS3S0 0.5 01835496-v:0.00153934/02051694-v:0.000863468/01955984-v:0.000810207/01995549-v:0.000791334/02072849-v:0.000780023/01904930-v:0.000742048/02009433-v:0.000729005/01935233-v:0.000704468/01957529-v:0.000702107/02102398-v:0.000681904/00341560-v:0.000671237/01882814-v:0.000631051/02058994-v:0.000629828/01849221-v:0.000629414/02685951-v:0.000627975/01846916-v:0.000624502/02102002-v:0.000621192/01841079-v:0.000592782/02686471-v:0.000574554/01839538-v:0.000560823/00343898-v:0.000552182
ministro ministro NCMS000 0.99763 10320863-n:0.00668525/00585810-n:0.00655518
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Viação_e_Obras_Públicas viação_e_obras_públicas NP00O00 1 -
em em SP 1 -
1946 1946 Z 1 -
, , Fc 1 -
governador governador NCMS000 0.980769 10140314-n:0.00683266/10541229-n:0.0066805
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
antigo antigo AQ0MS00 0.991071 00669138-a:0.0118651
estado estado NCMS000 0.924757 00024720-n:0.00367215/13920835-n:0.00283588/13945919-n:0.00275654/13920429-n:0.0027506/14418395-n:0.00266775
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Rio_de_Janeiro_de_1947 rio_de_janeiro_de_1947 NP00V00 1 -
a a SP 0.313151 -
1951 1951 Z 1 -
e e CC 0.999951 -
ministro ministro NCMS000 0.99763 10320863-n:0.00668525/00585810-n:0.00655518
de de SP 1 -
a o DA0FS0 0.675415 - a SP 0.313151 - o PP3FSA0 0.00613742 - o PD0FS00 0.00514062 - a NCMS000 0.000156639 -
Indústria indústria NP00O00 1 08065234-n:0.00708075/00923444-n:0.00650607
e e CC 0.999951 -
Comércio comércio NCMS000 1 01090446-n:0.00281052/01094725-n:0.00257625/01091905-n:0.00237045/08065093-n:0.00222404/01110274-n:0.00218208/00079398-n:0.00214537
de de SP 1 -
1967 1967 Z 1 -
a a SP 0.313151 -
1969 1969 Z 1 -
. . Fp 1 -

Iniciou iniciar VMIS3S0 1 00348746-v:0.0032016/00345761-v:0.00307792/02608347-v:0.00306542/01650610-v:0.00283983/00964911-v:0.00258407
sua seu DP3FSS 0.929764 -
carreira carreira NCFS000 1 00294452-n:0.0047417/00449295-n:0.00469941/00440039-n:0.00442966
militar militar AQ0CS00 0.662338 -
sentando sentar VMG0000 1 01543123-v:0.00573247/01543998-v:0.00505568/01984902-v:0.00483711
praça praça NCFS000 0.65 08619620-n:0.00993617/08619795-n:0.00738654
em em SP 1 -
março_de_1923 [??:??/3/1923:??.??:??] W 1 -
em em SP 1 -
a o DA0FS0 1 -
Escola_Militar_do_Realengo escola_militar_do_realengo NP00G00 1 -
, , Fc 1 -
em em SP 1 -
sua seu DP3FSS 0.929764 -
cidade cidade NCFS000 1 08524735-n:0.00338076/08665504-n:0.00293576/08626283-n:0.00228588/08226699-n:0.00222075/08672738-n:0.00217591/08226335-n:0.00202344/08177958-n:0.00191551
, , Fc 1 -
de de SP 1 -
onde onde RG 0.980752 -
mais mais RG 0.999721 00029367-r:0.0100672/00099712-r:0.00848619
tarde tarde RG 0.248768 -
saiu sair VMIS3S0 1 02009433-v:0.00537951/00528990-v:0.00488753/00425967-v:0.00422345
aspirante aspirante NCMS000 0.350246 -
. . Fp 1 -

Promovido promover VMP00SM 0.992518 02554922-v:0.0139709/00875806-v:0.0138708
a o DA0FS0 0.675415 -
segundo-tenente segundo-tenente NCCS000 1 -
em em SP 1 -
janeiro_de_1927 [??:??/1/1927:??.??:??] W 1 -
e e CC 0.999951 -
a o DA0FS0 0.675415 -
primeiro-tenente primeiro-tenente NCCS000 1 -
em em SP 1 -
março_de_1928 [??:??/3/1928:??.??:??] W 1 -
, , Fc 1 -
chegou chegar VMIS3S0 1 00208055-v:0.0106825/02015384-v:0.00940848/00634472-v:0.00921447
a a SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
posto posto NCMS000 0.717647 14429985-n:0.00913488/13947415-n:0.00748769/14428160-n:0.0073282/04175859-n:0.00727128
de de SP 1 -
capitão capitão NCMS000 1 09892831-n:0.00769592/10298912-n:0.00768081/09893191-n:0.00712974/09892693-n:0.00703873
em em SP 1 -
fevereiro_de_1933 [??:??/2/1933:??.??:??] W 1 -
. . Fp 1 -

Cursou cursar VMIS3S0 1 -
a o DA0FS0 0.675415 -
Escola_Técnica_do_Exército escola_técnica_do_exército NP00O00 1 -
e e CC 0.999951 -
a o DA0FS0 0.675415 -
Escola_Politécnica_do_Rio_de_Janeiro escola_politécnica_do_rio_de_janeiro NP00O00 1 -
, , Fc 1 -
por por SP 1 -
a o DA0FS0 1 -
qual qual PR0CS00 0.715254 -
diplomou diplomar VMIS3S0 1 -
se se PP3CN00 1 -
em em SP 1 -
engenharia engenharia NCFS000 0.846837 00949619-n:0.017529/06125041-n:0.0172909
. . Fp 1 -

Em em SP 1 -
1939 1939 Z 1 -
assumiu assumir VMIS3S0 1 00632236-v:0.0113188/00524682-v:0.0112753/02381726-v:0.0111423
a o DA0FS0 0.675415 -
Secretaria_de_Viação_e_Obras_Públicas_do_estado secretaria_de_viação_e_obras_públicas_do_estado NP00O00 1 -
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Rio_de_Janeiro rio_de_janeiro NP00G00 1 -
, , Fc 1 -
em em SP 1 -
a o DA0FS0 1 -
interventoria interventoria NCFS000 1 -
de de SP 1 -
Ernâni_Amaral_Peixoto ernâni_amaral_peixoto NP00SP0 1 -
( ( Fpa 1 -
1937-1945 1937-1945 Z 1 -
) ) Fpt 1 -
. . Fp 1 -

Durante durante SP 0.99651 -
sua seu DP3FSS 0.929764 -
gestão gestão NCFS000 1 01133281-n:0.0116806/01135952-n:0.009853/01144876-n:0.00937114
foi ir VMIS3S0 0.5 01835496-v:0.00324511/02051694-v:0.00185236/01955984-v:0.00173202/01995549-v:0.00169936/02072849-v:0.00166878/01904930-v:0.00156224/02009433-v:0.0015604/01935233-v:0.00153199/01957529-v:0.00149517/02102398-v:0.00146534/00341560-v:0.0014494/01882814-v:0.00136438/02058994-v:0.0013584/02685951-v:0.00135733/01846916-v:0.0013455/02102002-v:0.00133982/01849221-v:0.00133164/01841079-v:0.00128079/02686471-v:0.00124454/01839538-v:0.00121391/00343898-v:0.00119561
construída construir VMP00SF 0.992518 01617192-v:0.00624569/01621555-v:0.00508313/01661243-v:0.00407611/00665476-v:0.00394528/01653013-v:0.00386424/01625343-v:0.00372819/01655505-v:0.00360226
a a SP 0.313151 -
Central_Hidrelétrica_de_Macabu central_hidrelétrica_de_macabu NP00O00 1 -
, , Fc 1 -
a a SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
norte norte NCMS000 0.847222 13831176-n:0.00900049/13831441-n:0.00850681/08562990-n:0.00747478/09052652-n:0.00690113
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
estado estado NCMS000 0.924757 00024720-n:0.00754386/13920835-n:0.00605471/13920429-n:0.00593982/13945919-n:0.00585847/14418395-n:0.00577333
. . Fp 1 -

Promovido promover VMP00SM 0.992518 02554922-v:0.0121072/00875806-v:0.0118908
a o DA0FS0 0.675415 -
major major NCCS000 0.632636 -
em em SP 1 -
março_de_1940 [??:??/3/1940:??.??:??] W 1 -
, , Fc 1 -
em em SP 1 -
seguida seguida NCFS000 0.488372 -
assumiu assumir VMIS3S0 1 00632236-v:0.00809978/00524682-v:0.00806483/02381726-v:0.00799475
o o DA0MS0 0.950254 -
cargo cargo NCMS000 1 00586262-n:0.0146011/13945102-n:0.0115152
de de SP 1 -
adjunto adjunto NCMS000 0.33871 09815790-n:0.0246191
de de SP 1 -
o o DA0MS0 0.950254 - o PD0MS00 0.0313531 - o PP3MSA0 0.0183743 - o NCMS000 1.85412e-05 -
Serviço_Eletrotécnico_do_Exército serviço_eletrotécnico_do_exército NP00O00 1 -
. . Fp 1 -

Ainda ainda RG 1 00047534-r:0.0182221
em em SP 1 -
julho [??:??/7/??:??.??:??] W 1 -
de de SP 1 -
esse esse DD0MS0 1 -
ano ano NCMS000 1 15202634-n:0.00234791/15203565-n:0.00229277/15203791-n:0.00220927/15153787-n:0.00202832/15204297-n:0.00202713/15201505-n:0.00201436/08238660-n:0.00201355/15202806-n:0.00198592/15273626-n:0.00194254/15203229-n:0.0019162
tornou tornar VMIS3S0 1 -
se se PP3CN00 1 -
